Time,ID,Category,Group,Event,Msg. Type,Priority,Ether Type,Src. MAC,Src. Int.,Src. Zone,Dst. MAC,Dst. Int.,Dst. Zone,Src. IP,Src. Port,Src. Name,Src.NAT IP,Src.NAT Port,In SPI,Dst. IP,Dst. Port,Dst. Name,Dst.NAT IP,Dst.NAT Port,Out SPI,IP Protocol,ICMP Type,ICMP Code,RX Bytes,TX Bytes,Access Rule,NAT Policy,User Name,Session Time,Session Type,IDP Rule,IDP Priority,HTTP OP,URL,VPN Policy,HTTP Result,Block Cat,Application,FW Action,Notes,Message
5/10/2017 7:39,45,Network,ARP,ARP Failure,Standard,Debug,,18:B1:69:1A:2F:B0,,,,X0,,192.168.0.1,,,,,,192.168.0.28,,,,,,,,,,,,,,,,,,,,,,,,NA,,ARP Timeout
5/10/2017 7:40,45,Network,ARP,ARP Failure,Standard,Debug,,18:B1:69:1A:2F:B0,,,,X0,,192.168.0.1,,,,,,192.168.0.28,,,,,,,,,,,,,,,,,,,,,,,,NA,,ARP Timeout
5/10/2017 7:41,45,Network,ARP,ARP Failure,Standard,Debug,,18:B1:69:1A:2F:B0,,,,X0,,192.168.0.1,,,,,,192.168.0.28,,,,,,,,,,,,,,,,,,,,,,,,NA,,ARP Timeout
5/10/2017 7:42,45,Network,ARP,ARP Failure,Standard,Debug,,18:B1:69:1A:2F:B0,,,,X0,,192.168.0.1,,,,,,192.168.0.28,,,,,,,,,,,,,,,,,,,,,,,,NA,,ARP Timeout
5/10/2017 7:43,45,Network,ARP,ARP Failure,Standard,Debug,,18:B1:69:1A:2F:B0,,,,X0,,192.168.0.1,,,,,,192.168.0.28,,,,,,,,,,,,,,,,,,,,,,,,NA,,ARP Timeout
5/10/2017 7:44,45,Network,ARP,ARP Failure,Standard,Debug,,18:B1:69:1A:2F:B0,,,,X0,,192.168.0.1,,,,,,192.168.0.28,,,,,,,,,,,,,,,,,,,,,,,,NA,,ARP Timeout
5/10/2017 7:45,45,Network,ARP,ARP Failure,Standard,Debug,,18:B1:69:1A:2F:B0,,,,X0,,192.168.0.1,,,,,,192.168.0.28,,,,,,,,,,,,,,,,,,,,,,,,NA,,ARP Timeout
5/10/2017 7:47,45,Network,ARP,ARP Failure,Standard,Debug,,18:B1:69:1A:2F:B0,,,,X0,,192.168.0.1,,,,,,192.168.0.160,,,,,,,,,,,,,,,,,,,,,,,,NA,,ARP Timeout
5/10/2017 7:48,45,Network,ARP,ARP Failure,Standard,Debug,,18:B1:69:1A:2F:B0,,,,X0,,192.168.0.1,,,,,,192.168.0.28,,,,,,,,,,,,,,,,,,,,,,,,NA,,ARP Timeout
5/10/2017 7:49,45,Network,ARP,ARP Failure,Standard,Debug,,18:B1:69:1A:2F:B0,,,,X0,,192.168.0.1,,,,,,192.168.0.28,,,,,,,,,,,,,,,,,,,,,,,,NA,,ARP Timeout
5/10/2017 7:51,45,Network,ARP,ARP Failure,Standard,Debug,,18:B1:69:1A:2F:B0,,,,X0,,192.168.0.1,,,,,,192.168.0.28,,,,,,,,,,,,,,,,,,,,,,,,NA,,ARP Timeout
5/10/2017 7:53,45,Network,ARP,ARP Failure,Standard,Debug,,18:B1:69:1A:2F:B0,,,,X0,,192.168.0.1,,,,,,192.168.0.28,,,,,,,,,,,,,,,,,,,,,,,,NA,,ARP Timeout
5/10/2017 7:55,45,Network,ARP,ARP Failure,Standard,Debug,,18:B1:69:1A:2F:B0,,,,X0,,192.168.0.1,,,,,,192.168.0.53,,,,,,,,,,,,,,,,,,,,,,,,NA,,ARP Timeout
5/10/2017 7:56,45,Network,ARP,ARP Failure,Standard,Debug,,18:B1:69:1A:2F:B0,,,,X0,,192.168.0.1,,,,,,192.168.0.28,,,,,,,,,,,,,,,,,,,,,,,,NA,,ARP Timeout
5/10/2017 7:57,45,Network,ARP,ARP Failure,Standard,Debug,,18:B1:69:1A:2F:B0,,,,X0,,192.168.0.1,,,,,,192.168.0.30,,,,,,,,,,,,,,,,,,,,,,,,NA,,ARP Timeout
5/10/2017 7:59,45,Network,ARP,ARP Failure,Standard,Debug,,18:B1:69:1A:2F:B0,,,,X0,,192.168.0.1,,,,,,192.168.0.28,,,,,,,,,,,,,,,,,,,,,,,,NA,,ARP Timeout
5/10/2017 8:01,45,Network,ARP,ARP Failure,Standard,Debug,,18:B1:69:1A:2F:B0,,,,X0,,192.168.0.1,,,,,,192.168.0.160,,,,,,,,,,,,,,,,,,,,,,,,NA,,ARP Timeout
5/10/2017 8:02,45,Network,ARP,ARP Failure,Standard,Debug,,18:B1:69:1A:2F:B0,,,,X0,,192.168.0.1,,,,,,192.168.0.28,,,,,,,,,,,,,,,,,,,,,,,,NA,,ARP Timeout
5/10/2017 8:03,45,Network,ARP,ARP Failure,Standard,Debug,,18:B1:69:1A:2F:B0,,,,X0,,192.168.0.1,,,,,,192.168.0.240,,,,,,,,,,,,,,,,,,,,,,,,NA,,ARP Timeout
5/10/2017 8:05,45,Network,ARP,ARP Failure,Standard,Debug,,18:B1:69:1A:2F:B0,,,,X0,,192.168.0.1,,,,,,192.168.0.189,,,,,,,,,,,,,,,,,,,,,,,,NA,,ARP Timeout
5/10/2017 8:06,45,Network,ARP,ARP Failure,Standard,Debug,,18:B1:69:1A:2F:B0,,,,X0,,192.168.0.1,,,,,,192.168.0.240,,,,,,,,,,,,,,,,,,,,,,,,NA,,ARP Timeout
5/10/2017 8:07,45,Network,ARP,ARP Failure,Standard,Debug,,18:B1:69:1A:2F:B0,,,,X0,,192.168.0.1,,,,,,192.168.0.30,,,,,,,,,,,,,,,,,,,,,,,,NA,,ARP Timeout
5/10/2017 8:09,45,Network,ARP,ARP Failure,Standard,Debug,,18:B1:69:1A:2F:B0,,,,X0,,192.168.0.1,,,,,,192.168.0.28,,,,,,,,,,,,,,,,,,,,,,,,NA,,ARP Timeout
5/10/2017 8:10,45,Network,ARP,ARP Failure,Standard,Debug,,18:B1:69:1A:2F:B0,,,,X0,,192.168.0.1,,,,,,192.168.0.240,,,,,,,,,,,,,,,,,,,,,,,,NA,,ARP Timeout
5/10/2017 7:43,82,Security Services,Attacks,Port Scan Possible,Standard Note String,Alert,2048,00:07:70:95:2F:98,X1,WAN,18:B1:69:1A:2F:B1,X0,LAN,113.29.5.248,80,,,,,192.168.0.71,13477,,,,,tcp,,,1500,,,,,,,,,,,,,,General HTTP,receive,"TCP scanned port list, 13461, 13470, 13471, 13473, 13475",Possible port scan detected
5/10/2017 8:03,82,Security Services,Attacks,Port Scan Possible,Standard Note String,Alert,2048,00:07:70:95:2F:98,X1,WAN,18:B1:69:1A:2F:B1,X1,WAN,113.29.5.122,80,,,,,106.245.254.194,8214,,,,,tcp,,,1500,,,,,,,,,,,,,,,receive,"TCP scanned port list, 16989, 53856, 2498, 55054, 60301",Possible port scan detected
5/10/2017 7:43,82,Security Services,Attacks,Port Scan Possible,Standard Note String,Alert,2048,00:07:70:95:2F:98,X1,WAN,18:B1:69:1A:2F:B1,X0,LAN,113.29.5.122,80,,,,,192.168.0.71,13477,,,,,tcp,,,1500,,,,,,,,,,,,,,General HTTP,receive,"TCP scanned port list, 13461, 13470, 13471, 13473, 13475",Possible port scan detected
5/10/2017 7:43,82,Security Services,Attacks,Port Scan Possible,Standard Note String,Alert,2048,00:07:70:95:2F:98,X1,WAN,18:B1:69:1A:2F:B1,X0,LAN,113.29.5.122,80,,,,,192.168.0.71,13477,,,,,tcp,,,1500,,,,,,,,,,,,,,General HTTP,receive,"TCP scanned port list, 13461, 13470, 13471, 13473, 13475",Possible port scan detected
5/10/2017 8:03,82,Security Services,Attacks,Port Scan Possible,Standard Note String,Alert,2048,00:07:70:95:2F:98,X1,WAN,18:B1:69:1A:2F:B1,X1,WAN,113.29.5.248,80,,,,,106.245.254.194,8214,,,,,tcp,,,1500,,,,,,,,,,,,,,,receive,"TCP scanned port list, 16989, 53856, 2498, 55054, 60301",Possible port scan detected
5/10/2017 7:43,82,Security Services,Attacks,Port Scan Possible,Standard Note String,Alert,2048,00:07:70:95:2F:98,X1,WAN,18:B1:69:1A:2F:B1,X0,LAN,113.29.5.248,80,,,,,192.168.0.71,13477,,,,,tcp,,,1500,,,,,,,,,,,,,,General HTTP,receive,"TCP scanned port list, 13461, 13470, 13471, 13473, 13475",Possible port scan detected
5/10/2017 8:03,82,Security Services,Attacks,Port Scan Possible,Standard Note String,Alert,2048,00:07:70:95:2F:98,X1,WAN,18:B1:69:1A:2F:B1,X1,WAN,113.29.5.248,80,,,,,106.245.254.194,8214,,,,,tcp,,,1500,,,,,,,,,,,,,,,receive,"TCP scanned port list, 16989, 53856, 2498, 55054, 60301",Possible port scan detected
5/10/2017 7:43,82,Security Services,Attacks,Port Scan Possible,Standard Note String,Alert,2048,00:07:70:95:2F:98,X1,WAN,18:B1:69:1A:2F:B1,X0,LAN,113.29.5.248,80,,,,,192.168.0.71,13477,,,,,tcp,,,1500,,,,,,,,,,,,,,General HTTP,receive,"TCP scanned port list, 13461, 13470, 13471, 13473, 13475",Possible port scan detected
5/10/2017 8:03,82,Security Services,Attacks,Port Scan Possible,Standard Note String,Alert,2048,00:07:70:95:2F:98,X1,WAN,18:B1:69:1A:2F:B1,X1,WAN,113.29.5.248,80,,,,,106.245.254.194,8214,,,,,tcp,,,1500,,,,,,,,,,,,,,,receive,"TCP scanned port list, 16989, 53856, 2498, 55054, 60301",Possible port scan detected
5/10/2017 7:46,200,Users,Authentication Access,Admin Password Error From CLI,Standard Note String,Warning,,,,,,,,91.197.235.11,52070,,,,,,,,,,,,,,,,,,1111,,,,,,,,,,,NA,,CLI administrator login denied due to bad credentials
5/10/2017 7:51,200,Users,Authentication Access,Admin Password Error From CLI,Standard Note String,Warning,,,,,,,,91.197.235.11,44417,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,NA,,CLI administrator login denied due to bad credentials
5/10/2017 7:54,200,Users,Authentication Access,Admin Password Error From CLI,Standard Note String,Warning,,,,,,,,5.196.76.41,59035,,,,,,,,,,,,,,,,,,daniel,,,,,,,,,,,NA,,CLI administrator login denied due to bad credentials
5/10/2017 7:54,200,Users,Authentication Access,Admin Password Error From CLI,Standard Note String,Warning,,,,,,,,220.164.94.253,39222,,,,,,,,,,,,,,,,,,root,,,,,,,,,,,NA,,CLI administrator login denied due to bad credentials
5/10/2017 7:55,200,Users,Authentication Access,Admin Password Error From CLI,Standard Note String,Warning,,,,,,,,195.22.127.83,56641,,,,,,,,,,,,,,,,,,root,,,,,,,,,,,NA,,CLI administrator login denied due to bad credentials
5/10/2017 7:59,200,Users,Authentication Access,Admin Password Error From CLI,Standard Note String,Warning,,,,,,,,180.180.129.217,56384,,,,,,,,,,,,,,,,,,root,,,,,,,,,,,NA,,CLI administrator login denied due to bad credentials
5/10/2017 7:59,200,Users,Authentication Access,Admin Password Error From CLI,Standard Note String,Warning,,,,,,,,195.22.127.83,52899,,,,,,,,,,,,,,,,,,root,,,,,,,,,,,NA,,CLI administrator login denied due to bad credentials
5/10/2017 8:06,200,Users,Authentication Access,Admin Password Error From CLI,Standard Note String,Warning,,,,,,,,185.38.148.238,47270,,,,,,,,,,,,,,,,,,root,,,,,,,,,,,NA,,CLI administrator login denied due to bad credentials
5/10/2017 8:11,236,Users,Authentication Access,Admin WAN Login,Standard String Service,Information,,,X1,,,X1,,1.246.80.132,,,,,,106.245.254.194,443,,,,,tcp,,,,,,,admin,0s, ,,,,,,,,,NA,admin,WAN zone administrator login allowed
5/10/2017 8:11,994,Users,Authentication Access,Configuration Mode Administration Session Started,Standard Note String,Information,,,X1,,,X1,,1.246.80.132,,,,,,106.245.254.194,443,,,,,tcp,,,,,,,admin,,,,,,,,,,,NA,admin at GUI from 1.246.80.132,Configuration mode administration session started
5/10/2017 8:11,200,Users,Authentication Access,Admin Password Error From CLI,Standard Note String,Warning,,,,,,,,185.145.252.26,28689,,,,,,,,,,,,,,,,,,admin,,,,,,,,,,,NA,,CLI administrator login denied due to bad credentials
5/10/2017 8:11,995,Users,Authentication Access,Configuration Mode Administration Session Ended,Standard Note String,Information,,,X1,,,X1,,1.246.80.132,,,,,,106.245.254.194,443,,,,,tcp,,,,,,,admin,,,,,,,,,,,NA,admin at GUI from 1.246.80.132,Configuration mode administration session ended
5/10/2017 8:11,998,Users,Authentication Access,GUI Administration Session End,Standard Note String,Information,,,X1,,,X1,,1.246.80.132,,,,,,106.245.254.194,443,,,,,tcp,,,,,,,admin,0s, ,,,,,,,,,NA,admin,GUI administration session ended
5/10/2017 8:11,236,Users,Authentication Access,Admin WAN Login,Standard String Service,Information,,,X1,,,X1,,1.246.80.132,,,,,,106.245.254.194,443,,,,,tcp,,,,,,,admin,0s, ,,,,,,,,,NA,admin,WAN zone administrator login allowed
5/10/2017 8:11,994,Users,Authentication Access,Configuration Mode Administration Session Started,Standard Note String,Information,,,X1,,,X1,,1.246.80.132,,,,,,106.245.254.194,443,,,,,tcp,,,,,,,admin,,,,,,,,,,,NA,admin at GUI from 1.246.80.132,Configuration mode administration session started
5/10/2017 7:31,1110,Network,DHCP Server,Assigned IP Address,Simple Message String,Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,Assigned IP address 192.168.0.94 to MAC address 44:00:10:B7:4B:3F
5/10/2017 7:33,1110,Network,DHCP Server,Assigned IP Address,Simple Message String,Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,Assigned IP address 192.168.0.94 to MAC address 44:00:10:B7:4B:3F
5/10/2017 7:52,1110,Network,DHCP Server,Assigned IP Address,Simple Message String,Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,Assigned IP address 192.168.0.219 to MAC address 90:00:DB:A6:7A:0F
5/10/2017 7:55,1110,Network,DHCP Server,Assigned IP Address,Simple Message String,Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,Assigned IP address 192.168.0.53 to MAC address 50:B7:C3:5D:80:CB
5/10/2017 7:56,1110,Network,DHCP Server,Assigned IP Address,Simple Message String,Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,Assigned IP address 192.168.0.159 to MAC address EC:AA:A0:2B:5B:25
5/10/2017 7:58,1110,Network,DHCP Server,Assigned IP Address,Simple Message String,Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,Assigned IP address 192.168.0.53 to MAC address 50:B7:C3:5D:80:CB
5/10/2017 8:01,1110,Network,DHCP Server,Assigned IP Address,Simple Message String,Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,Assigned IP address 192.168.0.40 to MAC address E4:FA:ED:96:FE:46
5/10/2017 8:03,1110,Network,DHCP Server,Assigned IP Address,Simple Message String,Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,Assigned IP address 192.168.0.165 to MAC address B4:B6:76:EC:EB:31
5/10/2017 8:05,1110,Network,DHCP Server,Assigned IP Address,Simple Message String,Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,Assigned IP address 192.168.0.189 to MAC address 1C:6F:65:D3:A9:F5
5/10/2017 8:10,1110,Network,DHCP Server,Assigned IP Address,Simple Message String,Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,Assigned IP address 192.168.0.141 to MAC address 74:E6:E2:E3:7A:9B
5/10/2017 7:35,1460,Security Services,GAV,Capture ATP File Transfer Result,Standard Anti-Virus Message String,Information,2048,00:07:70:95:2F:98,X1,WAN,18:B1:69:1A:2F:B1,X0,LAN,182.162.11.60,80,,,,,192.168.0.71,13374,,,,,tcp,,,1500,,,,,,,,,,,,,,General HTTP,receive,,Gateway Anti-Virus Status: Files per hour limit reached. File forwarding to Sandbox not initiated for: http://liveupdate3.alyac.co.kr/alyac3/db/se/x64/000_ex3.zip
5/10/2017 7:36,1460,Security Services,GAV,Capture ATP File Transfer Result,Standard Anti-Virus Message String,Information,2048,00:07:70:95:2F:98,X1,WAN,18:B1:69:1A:2F:B1,X0,LAN,182.162.11.60,80,,,,,192.168.0.71,13392,,,,,tcp,,,1500,,,,,,,,,,,,,,General HTTP,receive,,Gateway Anti-Virus Status: Files per hour limit reached. File forwarding to Sandbox not initiated for: http://liveupdate3.alyac.co.kr/alyac3/db/ve/x64/tknscan_cvd.zip
5/10/2017 7:38,1460,Security Services,GAV,Capture ATP File Transfer Result,Standard Anti-Virus Message String,Information,2048,00:07:70:95:2F:98,X1,WAN,18:B1:69:1A:2F:B1,X0,LAN,121.254.168.55,110,,,,,192.168.0.71,13414,,,,,tcp,,,1500,,,,,,,,,,,,,,General POP3,receive,,Gateway Anti-Virus Status: Files per hour limit reached. File forwarding to Sandbox not initiated for some file from 121.254.168.55
5/10/2017 7:42,1460,Security Services,GAV,Capture ATP File Transfer Result,Standard Anti-Virus Message String,Information,2048,00:07:70:95:2F:98,X1,WAN,18:B1:69:1A:2F:B1,X0,LAN,23.12.233.226,80,,,,,192.168.0.71,13459,,,,,tcp,,,1500,,,,,,,,,,,,,,General HTTP,receive,,Gateway Anti-Virus Status: Files per hour limit reached. File forwarding to Sandbox not initiated for: http://support.content.office.microsoft.com/en-us/static/AF102430631.wat
5/10/2017 7:46,1460,Security Services,GAV,Capture ATP File Transfer Result,Standard Anti-Virus Message String,Information,2048,AC:16:2D:8C:EC:8C,X0,LAN,18:B1:69:1A:2F:B0,X0,LAN,192.168.0.2,80,,,,,192.168.0.137,3487,,,,,tcp,,,1500,,,,,,,,,,,,,,General HTTP,NA,,Gateway Anti-Virus Status: Files per hour limit reached. File forwarding to Sandbox not initiated for: http://erp.metalcolorist.com/report?reportFileName=orderList&company_id=1&order_id=11036&orderdtl_seq=1&degree=4&company_nm=%25EC%25BC%2580%25EC%259D%25
5/10/2017 7:58,1460,Security Services,GAV,Capture ATP File Transfer Result,Standard Anti-Virus Message String,Information,2048,00:07:70:95:2F:98,X1,WAN,18:B1:69:1A:2F:B1,X0,LAN,182.162.11.71,80,,,,,192.168.0.89,1250,,,,,tcp,,,1500,,,,,,,,,,,,,,General HTTP,receive,,Gateway Anti-Virus Status: Files per hour limit reached. File forwarding to Sandbox not initiated for: http://liveupdate3.alyac.co.kr/alyac3/db/se/excludeh_dat.zip
5/10/2017 7:59,1460,Security Services,GAV,Capture ATP File Transfer Result,Standard Anti-Virus Message String,Information,2048,00:07:70:95:2F:98,X1,WAN,18:B1:69:1A:2F:B1,X0,LAN,183.110.11.212,80,,,,,192.168.0.53,49341,,,,,tcp,,,1500,,,,,,,,,,,,,,General HTTP,receive,,Gateway Anti-Virus Status: Files per hour limit reached. File forwarding to Sandbox not initiated for: http://app.gomtv.com/GomHelper/Update/GomHelperUpdate.exe
5/10/2017 7:59,809,Security Services,GAV,AV Gateway Alert,Standard Message String,Alert,,,X1,,,X0,,183.110.11.212,80,,,,,192.168.0.53,49341,,,,,,,,,,,,,,,,,,,,,,,NA,,Gateway Anti-Virus Alert: (Cloud Id: 39255932) Agent.FL (Trojan) blocked.
5/10/2017 8:00,1460,Security Services,GAV,Capture ATP File Transfer Result,Standard Anti-Virus Message String,Information,2048,00:07:70:95:2F:98,X1,WAN,18:B1:69:1A:2F:B1,X0,LAN,182.162.11.60,80,,,,,192.168.0.159,55964,,,,,tcp,,,1500,,,,,,,,,,,,,,General HTTP,receive,,Gateway Anti-Virus Status: Files per hour limit reached. File forwarding to Sandbox not initiated for: http://liveupdate3.alyac.co.kr/alyac3/db/ve/x64/emalware_159.zip
5/10/2017 8:01,1460,Security Services,GAV,Capture ATP File Transfer Result,Standard Anti-Virus Message String,Information,2048,00:07:70:95:2F:98,X1,WAN,18:B1:69:1A:2F:B1,X0,LAN,182.162.11.60,80,,,,,192.168.0.159,55964,,,,,tcp,,,1500,,,,,,,,,,,,,,General HTTP,receive,,Gateway Anti-Virus Status: Files per hour limit reached. File forwarding to Sandbox not initiated for: http://liveupdate3.alyac.co.kr/alyac3/db/ve/x64/emalware_187.zip
5/10/2017 8:04,1460,Security Services,GAV,Capture ATP File Transfer Result,Standard Anti-Virus Message String,Information,2048,00:07:70:95:2F:98,X1,WAN,18:B1:69:1A:2F:B1,X0,LAN,121.254.168.55,110,,,,,192.168.0.180,55081,,,,,tcp,,,1500,,,,,,,,,,,,,,General POP3,receive,,Gateway Anti-Virus Status: Files per hour limit reached. File forwarding to Sandbox not initiated for some file from 121.254.168.55
5/10/2017 8:05,1460,Security Services,GAV,Capture ATP File Transfer Result,Standard Anti-Virus Message String,Information,2048,00:07:70:95:2F:98,X1,WAN,18:B1:69:1A:2F:B1,X0,LAN,182.162.11.71,80,,,,,192.168.0.89,1250,,,,,tcp,,,1500,,,,,,,,,,,,,,General HTTP,receive,,Gateway Anti-Virus Status: Files per hour limit reached. File forwarding to Sandbox not initiated for: http://liveupdate3.alyac.co.kr/alyac3/db/ve/emalware_000.zip
5/10/2017 8:07,1460,Security Services,GAV,Capture ATP File Transfer Result,Standard Anti-Virus Message String,Information,2048,00:07:70:95:2F:98,X1,WAN,18:B1:69:1A:2F:B1,X0,LAN,117.52.19.200,80,,,,,192.168.0.53,49685,,,,,tcp,,,1500,,,,,,,,,,,,,,General HTTP,receive,,Gateway Anti-Virus Status: Files per hour limit reached. File forwarding to Sandbox not initiated for: http://liveupdate3.alyac.co.kr/alyac3/db/ve/x64/emalware_161.zip
5/10/2017 8:08,1460,Security Services,GAV,Capture ATP File Transfer Result,Standard Anti-Virus Message String,Information,2048,00:07:70:95:2F:98,X1,WAN,18:B1:69:1A:2F:B1,X0,LAN,117.52.19.200,80,,,,,192.168.0.53,49685,,,,,tcp,,,1500,,,,,,,,,,,,,,General HTTP,receive,,Gateway Anti-Virus Status: Files per hour limit reached. File forwarding to Sandbox not initiated for: http://liveupdate3.alyac.co.kr/alyac3/db/ve/x64/emalware_182.zip
5/10/2017 8:10,1460,Security Services,GAV,Capture ATP File Transfer Result,Standard Anti-Virus Message String,Information,2048,00:07:70:95:2F:98,X1,WAN,18:B1:69:1A:2F:B1,X0,LAN,14.0.70.111,80,,,,,192.168.0.104,1043,,,,,tcp,,,1500,,,,,,,,,,,,,,General HTTP,receive,,Gateway Anti-Virus Status: Files per hour limit reached. File forwarding to Sandbox not initiated for: http://kings.nefficient.co.kr/kings/KOSNax/Update/libeay32.dll/1.0.1.16/c72dafe1c24a927cc8caed363cfded9d3541c67b1b9aeca3c85e9a611a32d150
5/10/2017 8:11,1460,Security Services,GAV,Capture ATP File Transfer Result,Standard Anti-Virus Message String,Information,2048,00:07:70:95:2F:98,X1,WAN,18:B1:69:1A:2F:B1,X0,LAN,117.52.19.199,80,,,,,192.168.0.189,1090,,,,,tcp,,,1500,,,,,,,,,,,,,,General HTTP,receive,,Gateway Anti-Virus Status: Files per hour limit reached. File forwarding to Sandbox not initiated for: http://liveupdate3.alyac.co.kr/alyac3/db/ve/emalware_153.zip
5/10/2017 7:31,1431,Network,ICMP,ICMPv6 Packets Received,Standard Note Protocol,Information,34525,44:00:10:B7:4B:3F,X0,,33:33:FF:9A:7C:9B,,,::,,,,,,ff02::1:ff9a:7c9b,,,,,,ipv6-icmp,135,0,72,,,,,,,,,,,,,,,NA,ICMPv6,ICMPv6 packet received
5/10/2017 7:31,1254,Network,ICMP,LAN ICMPv6 Deny,Standard ICMP Service,Notice,34525,44:00:10:B7:4B:3F,X0,LAN,33:33:00:00:00:16,X0,MULTICAST,fe80::14c0:92d9:ab9a:7c9b,,,,,,ff02::16,,,,,,ipv6-icmp,143,0,96,,,,,,,,,,,,,,Service Version 2 Multicast Listener Re,drop,,ICMPv6 packet from LAN dropped
5/10/2017 7:33,1431,Network,ICMP,ICMPv6 Packets Received,Standard Note Protocol,Information,34525,44:00:10:B7:4B:3F,X0,,33:33:FF:9A:7C:9B,,,::,,,,,,ff02::1:ff9a:7c9b,,,,,,ipv6-icmp,135,0,72,,,,,,,,,,,,,,,NA,ICMPv6,ICMPv6 packet received
5/10/2017 7:33,1254,Network,ICMP,LAN ICMPv6 Deny,Standard ICMP Service,Notice,34525,44:00:10:B7:4B:3F,X0,LAN,33:33:00:00:00:16,X0,MULTICAST,fe80::14c0:92d9:ab9a:7c9b,,,,,,ff02::16,,,,,,ipv6-icmp,143,0,96,,,,,,,,,,,,,,Service Version 2 Multicast Listener Re,drop,,ICMPv6 packet from LAN dropped
5/10/2017 7:35,1431,Network,ICMP,ICMPv6 Packets Received,Standard Note Protocol,Information,34525,44:00:10:B7:4B:3F,X0,,33:33:00:00:00:02,,,fe80::14c0:92d9:ab9a:7c9b,,,,,,ff02::2,,,,,,ipv6-icmp,133,0,56,,,,,,,,,,,,,,,NA,ICMPv6,ICMPv6 packet received
5/10/2017 7:36,1431,Network,ICMP,ICMPv6 Packets Received,Standard Note Protocol,Information,34525,44:00:10:B7:4B:3F,X0,,33:33:00:00:00:16,,,fe80::14c0:92d9:ab9a:7c9b,,,,,,ff02::16,,,,,,ipv6-icmp,143,0,76,,,,,,,,,,,,,,,NA,ICMPv6,ICMPv6 packet received
5/10/2017 7:36,1254,Network,ICMP,LAN ICMPv6 Deny,Standard ICMP Service,Notice,34525,44:00:10:B7:4B:3F,X0,LAN,33:33:00:00:00:16,X0,MULTICAST,fe80::14c0:92d9:ab9a:7c9b,,,,,,ff02::16,,,,,,ipv6-icmp,143,0,76,,,,,,,,,,,,,,Service Version 2 Multicast Listener Re,drop,,ICMPv6 packet from LAN dropped
5/10/2017 7:39,1431,Network,ICMP,ICMPv6 Packets Received,Standard Note Protocol,Information,34525,44:00:10:B7:4B:3F,X0,,33:33:00:00:00:02,,,fe80::14c0:92d9:ab9a:7c9b,,,,,,ff02::2,,,,,,ipv6-icmp,133,0,56,,,,,,,,,,,,,,,NA,ICMPv6,ICMPv6 packet received
5/10/2017 7:42,1431,Network,ICMP,ICMPv6 Packets Received,Standard Note Protocol,Information,34525,C8:F7:33:45:BF:9B,X0,,33:33:FF:9F:D4:8F,,,fe80::c529:a887:2fa1:c03c,,,,,,ff02::1:ff9f:d48f,,,,,,ipv6-icmp,135,0,72,,,,,,,,,,,,,,,NA,ICMPv6,ICMPv6 packet received
5/10/2017 7:48,1431,Network,ICMP,ICMPv6 Packets Received,Standard Note Protocol,Information,34525,44:D2:44:48:FD:82,X0,,33:33:FF:A1:C0:3C,,,fe80::46d2:44ff:fe48:fd82,,,,,,ff02::1:ffa1:c03c,,,,,,ipv6-icmp,135,0,72,,,,,,,,,,,,,,,NA,ICMPv6,ICMPv6 packet received
5/10/2017 7:49,1431,Network,ICMP,ICMPv6 Packets Received,Standard Note Protocol,Information,34525,44:00:10:B7:4B:3F,X0,,33:33:00:00:00:02,,,fe80::14c0:92d9:ab9a:7c9b,,,,,,ff02::2,,,,,,ipv6-icmp,133,0,56,,,,,,,,,,,,,,,NA,ICMPv6,ICMPv6 packet received
5/10/2017 7:52,1431,Network,ICMP,ICMPv6 Packets Received,Standard Note Protocol,Information,34525,90:00:DB:A6:7A:0F,X0,,33:33:FF:A6:7A:0F,,,::,,,,,,ff02::1:ffa6:7a0f,,,,,,ipv6-icmp,135,0,64,,,,,,,,,,,,,,,NA,ICMPv6,ICMPv6 packet received
5/10/2017 7:52,1254,Network,ICMP,LAN ICMPv6 Deny,Standard ICMP Service,Notice,34525,90:00:DB:A6:7A:0F,X0,LAN,33:33:00:00:00:16,X0,MULTICAST,fe80::9200:dbff:fea6:7a0f,,,,,,ff02::16,,,,,,ipv6-icmp,143,0,76,,,,,,,,,,,,,,Service Version 2 Multicast Listener Re,drop,,ICMPv6 packet from LAN dropped
